# {"env_id": "Acrobot-v1", "t_start": 1587625661.2062678} 
r,l,t
-85.0,86,436.632119
-70.0,71,436.953902
-61.0,62,437.235689
-93.0,94,437.662658
-62.0,63,437.946513
-79.0,80,438.30672
-61.0,62,438.586172
-94.0,95,439.016699
-97.0,98,439.460081
-69.0,70,439.774687
-70.0,71,440.095726
-61.0,62,440.376083
-62.0,63,440.659387
-84.0,85,441.042319
-82.0,83,441.417697
-93.0,94,441.841769
-79.0,80,442.201659
-70.0,71,442.522352
-76.0,77,442.870854
-97.0,98,443.313991
-70.0,71,443.632987
-149.0,150,444.30987
-72.0,73,444.638016
-104.0,105,445.112179
-101.0,102,445.571419
-76.0,77,445.919103
-71.0,72,446.244221
-63.0,64,446.532378
-109.0,110,447.028305
-64.0,65,447.322655
-92.0,93,447.746279
-92.0,93,448.163881
-70.0,71,448.484748
-71.0,72,448.810462
-79.0,80,449.170848
-63.0,64,449.458602
