# {"env_id": "Acrobot-v1", "t_start": 1587205017.017915} 
r,l,t
-62.0,63,314.449827
-72.0,73,314.783957
-84.0,85,315.172662
-83.0,84,315.557779
-109.0,110,316.06683
-77.0,78,316.421656
-90.0,91,316.836792
-107.0,108,317.331524
-63.0,64,317.624203
-93.0,94,318.052425
-84.0,85,318.440167
-75.0,76,318.78681
-86.0,87,319.185889
-60.0,61,319.464888
-61.0,62,319.747145
-70.0,71,320.069975
-68.0,69,320.385858
-84.0,85,320.773268
-61.0,62,321.056631
-84.0,85,321.445411
-96.0,97,321.887478
-84.0,85,322.274685
-84.0,85,322.664163
-77.0,78,323.025323
-86.0,87,323.42237
-92.0,93,323.84669
-111.0,112,324.359585
-62.0,63,324.647197
-112.0,113,325.166562
-77.0,78,325.524703
-116.0,117,326.059675
-107.0,108,326.554912
-71.0,72,326.885291
-77.0,78,327.244567
-71.0,72,327.572746
-71.0,72,327.900952
-81.0,82,328.276391
-99.0,100,328.734408
-90.0,91,329.15304
-71.0,72,329.481966
-89.0,90,329.893251
-71.0,72,330.222885
-75.0,76,330.570065
-95.0,96,331.010921
-88.0,89,331.418856
-64.0,65,331.716407
-84.0,85,332.106189
-92.0,93,332.531963
-70.0,71,332.85899
-70.0,71,333.184935
-88.0,89,333.591573
-69.0,70,333.911356
-83.0,84,334.29642
-103.0,104,334.773111
-106.0,107,335.26243
-73.0,74,335.600522
-198.0,199,336.511449
-117.0,118,337.052354
-94.0,95,337.485732
-84.0,85,337.874436
-96.0,97,338.317539
-107.0,108,338.814342
-70.0,71,339.139231
-88.0,89,339.545871
-128.0,129,340.135802
-86.0,87,340.533781
-184.0,185,341.380169
-500.0,500,343.664322
-64.0,65,343.960986
-117.0,118,344.498072
-94.0,95,344.931999
-97.0,98,345.379
-113.0,114,345.8987
-81.0,82,346.272934
-78.0,79,346.633509
-64.0,65,346.930067
-102.0,103,347.399811
-139.0,140,348.039215
-69.0,70,348.358107
-122.0,123,348.91892
-114.0,115,349.443403
-70.0,71,349.76786
-69.0,70,350.086582
-71.0,72,350.416417
-68.0,69,350.734387
-68.0,69,351.047351
-69.0,70,351.366113
-111.0,112,351.875444
-69.0,70,352.198076
-68.0,69,352.51265
-68.0,69,352.826411
-120.0,121,353.376949
-89.0,90,353.789235
-80.0,81,354.157003
-87.0,88,354.558432
-61.0,62,354.839935
-86.0,87,355.235404
-75.0,76,355.581661
-82.0,83,355.95757
-112.0,113,356.473688
-76.0,77,356.822728
-111.0,112,357.330756
-107.0,108,357.821748
-147.0,148,358.496405
-96.0,97,358.935811
-92.0,93,359.357565
-336.0,337,360.890414
-351.0,352,362.490341
-148.0,149,363.166941
-72.0,73,363.498918
-173.0,174,364.290257
-70.0,71,364.612417
-93.0,94,365.039764
-78.0,79,365.4001
-194.0,195,366.287064
-102.0,103,366.755362
-109.0,110,367.255939
-88.0,89,367.659315
-93.0,94,368.087582
-85.0,86,368.479391
-89.0,90,368.888886
-97.0,98,369.334603
-82.0,83,369.712916
-96.0,97,370.155228
-77.0,78,370.508749
-98.0,99,370.959165
-69.0,70,371.277664
-103.0,104,371.750693
-77.0,78,372.106988
-69.0,70,372.424491
-80.0,81,372.7931
-157.0,158,373.509767
-89.0,90,373.919704
-74.0,75,374.261061
-71.0,72,374.588543
-76.0,77,374.937648
-87.0,88,375.338135
-122.0,123,375.897793
-63.0,64,376.188825
-94.0,95,376.621123
-95.0,96,377.056805
-99.0,100,377.511683
-71.0,72,377.839639
-100.0,101,378.298848
-71.0,72,378.626494
-87.0,88,379.02576
-144.0,145,379.685401
-100.0,101,380.144708
-71.0,72,380.471878
-75.0,76,380.816519
-103.0,104,381.288734
-101.0,102,381.752835
-82.0,83,382.130049
-105.0,106,382.611586
-62.0,63,382.90105
-70.0,71,383.222987
-106.0,107,383.710332
-97.0,98,384.156843
-102.0,103,384.624522
-77.0,78,384.978858
-62.0,63,385.264174
-77.0,78,385.619966
-89.0,90,386.028906
-70.0,71,386.351511
-112.0,113,386.864542
-74.0,75,387.204401
-70.0,71,387.528432
-118.0,119,388.067604
-99.0,100,388.521757
-91.0,92,388.942685
-74.0,75,389.283305
-72.0,73,389.615158
-98.0,99,390.064665
-71.0,72,390.391707
-77.0,78,390.747088
-83.0,84,391.128325
-87.0,88,391.528652
-130.0,131,392.124655
-90.0,91,392.537348
-81.0,82,392.909828
-95.0,96,393.351138
-393.0,394,395.143556
-63.0,64,395.434727
-110.0,111,395.939909
-89.0,90,396.348807
-88.0,89,396.754143
-95.0,96,397.191023
-72.0,73,397.524561
-93.0,94,397.950976
-63.0,64,398.241721
-122.0,123,398.800237
-82.0,83,399.177329
-71.0,72,399.506224
-77.0,78,399.860755
-73.0,74,400.197965
-124.0,125,400.766534
-91.0,92,401.186213
-83.0,84,401.568001
-68.0,69,401.882302
-62.0,63,402.16854
-61.0,62,402.451071
-62.0,63,402.736806
-62.0,63,403.02357
-83.0,84,403.407398
-100.0,101,403.866544
-85.0,86,404.257262
-68.0,69,404.571895
-73.0,74,404.909221
-64.0,65,405.206458
-63.0,64,405.498131
-113.0,114,406.016379
-84.0,85,406.403293
-63.0,64,406.69346
-132.0,133,407.299878
-88.0,89,407.703142
-96.0,97,408.147613
-78.0,79,408.506938
-85.0,86,408.897691
-77.0,78,409.25345
-63.0,64,409.544023
-76.0,77,409.894307
-81.0,82,410.267698
-130.0,131,410.862928
-105.0,106,411.34558
-83.0,84,411.727872
-63.0,64,412.01827
-63.0,64,412.309708
-104.0,105,412.787176
-62.0,63,413.07395
-109.0,110,413.574448
-69.0,70,413.892085
-78.0,79,414.250604
-84.0,85,414.636218
-61.0,62,414.918582
-77.0,78,415.272455
-67.0,68,415.580072
-73.0,74,415.914255
-89.0,90,416.323726
-75.0,76,416.67074
-128.0,129,417.257761
-99.0,100,417.712829
-87.0,88,418.116256
-83.0,84,418.498399
-113.0,114,419.017361
-86.0,87,419.412175
-70.0,71,419.734381
-63.0,64,420.024883
-74.0,75,420.364158
-70.0,71,420.688644
-68.0,69,421.005078
-98.0,99,421.454437
-72.0,73,421.784984
-97.0,98,422.229686
-74.0,75,422.571024
-79.0,80,422.936429
-131.0,132,423.535646
-112.0,113,424.048741
-87.0,88,424.448722
-64.0,65,424.744175
-73.0,74,425.080748
-80.0,81,425.449061
-76.0,77,425.797344
-63.0,64,426.087976
-70.0,71,426.411012
-71.0,72,426.738173
-64.0,65,427.033614
-70.0,71,427.356552
-71.0,72,427.682127
-91.0,92,428.100042
-74.0,75,428.440956
-91.0,92,428.859982
-74.0,75,429.199458
-69.0,70,429.517356
-70.0,71,429.843544
-70.0,71,430.165298
-83.0,84,430.548453
-77.0,78,430.903454
-106.0,107,431.389454
-71.0,72,431.716146
-75.0,76,432.060828
-68.0,69,432.374877
-62.0,63,432.665051
-78.0,79,433.022881
-103.0,104,433.495457
-69.0,70,433.814026
-68.0,69,434.128107
-77.0,78,434.483397
-70.0,71,434.806303
-64.0,65,435.102281
-83.0,84,435.483799
-68.0,69,435.798153
-67.0,68,436.108563
-71.0,72,436.436331
-78.0,79,436.795129
-70.0,71,437.118219
-70.0,71,437.440522
-70.0,71,437.763226
-69.0,70,438.081183
-72.0,73,438.413289
-64.0,65,438.708754
-85.0,86,439.099228
-97.0,98,439.544656
-72.0,73,439.875763
-71.0,72,440.20836
-65.0,66,440.508615
-73.0,74,440.843687
-70.0,71,441.165174
-72.0,73,441.499792
-70.0,71,441.82158
-149.0,150,442.503725
-79.0,80,442.866035
-71.0,72,443.192798
-63.0,64,443.483924
-132.0,133,444.08721
-70.0,71,444.411456
-70.0,71,444.733464
-68.0,69,445.04661
-78.0,79,445.405131
-69.0,70,445.72254
-77.0,78,446.078556
-85.0,86,446.469047
-78.0,79,446.82697
-63.0,64,447.116833
-76.0,77,447.470195
-71.0,72,447.79764
-71.0,72,448.125165
-70.0,71,448.448494
-62.0,63,448.73431
-68.0,69,449.046447
-70.0,71,449.369616
-68.0,69,449.682507
-71.0,72,450.010823
-100.0,101,450.472878
-93.0,94,450.898704
-101.0,102,451.361454
-63.0,64,451.651236
-69.0,70,451.974338
-69.0,70,452.292589
