# {"env_id": "CartPole-v0", "t_start": 1586993485.3301396} 
r,l,t
200.0,200,235.638417
168.0,168,236.351329
152.0,152,236.997245
52.0,52,237.21744
121.0,121,237.731293
115.0,115,238.222402
71.0,71,238.523295
153.0,153,239.173327
151.0,151,239.814544
163.0,163,240.506015
148.0,148,241.135744
200.0,200,241.984504
102.0,102,242.416729
122.0,122,242.934936
105.0,105,243.382754
90.0,90,243.763565
102.0,102,244.2015
113.0,113,244.681342
108.0,108,245.140755
18.0,18,245.217863
175.0,175,245.961759
200.0,200,246.80987
200.0,200,247.658744
26.0,26,247.770269
200.0,200,248.616969
14.0,14,248.676363
19.0,19,248.75832
200.0,200,249.607882
200.0,200,250.456542
200.0,200,251.306463
200.0,200,252.15483
200.0,200,253.00381
200.0,200,253.861946
200.0,200,254.714163
200.0,200,255.573056
200.0,200,256.426302
200.0,200,257.281536
200.0,200,258.134689
200.0,200,258.987903
200.0,200,259.839856
200.0,200,260.693414
200.0,200,261.549615
200.0,200,262.403283
200.0,200,263.253115
200.0,200,264.102274
200.0,200,264.953912
200.0,200,265.801955
200.0,200,266.652007
200.0,200,267.501571
200.0,200,268.350091
200.0,200,269.199471
200.0,200,270.047822
200.0,200,270.898645
200.0,200,271.747588
200.0,200,272.597615
200.0,200,273.449307
200.0,200,274.302444
200.0,200,275.157616
200.0,200,276.010203
200.0,200,276.868988
200.0,200,277.722313
200.0,200,278.577837
200.0,200,279.43003
200.0,200,280.284662
200.0,200,281.139346
183.0,183,281.919624
200.0,200,282.773957
200.0,200,283.626592
198.0,198,284.473459
200.0,200,285.32654
200.0,200,286.181584
200.0,200,287.036163
198.0,198,287.880901
200.0,200,288.736298
200.0,200,289.589282
200.0,200,290.445445
200.0,200,291.298239
200.0,200,292.153015
200.0,200,293.011624
200.0,200,293.865126
200.0,200,294.718819
200.0,200,295.571269
130.0,130,296.127517
124.0,124,296.666486
108.0,108,297.12771
180.0,180,297.897093
113.0,113,298.379915
33.0,33,298.52182
178.0,178,299.279529
134.0,134,299.856356
189.0,189,300.66326
113.0,113,301.144261
117.0,117,301.643077
151.0,151,302.288382
119.0,119,302.796985
200.0,200,303.651772
200.0,200,304.506313
200.0,200,305.36
200.0,200,306.213794
200.0,200,307.067263
200.0,200,307.921257
186.0,186,308.715646
122.0,122,309.235113
200.0,200,310.090405
200.0,200,310.943545
200.0,200,311.799995
200.0,200,312.653269
200.0,200,313.507511
158.0,158,314.186386
200.0,200,315.038212
197.0,197,315.884278
200.0,200,316.736908
200.0,200,317.591559
46.0,46,317.787704
135.0,135,318.365539
200.0,200,319.218902
200.0,200,320.072974
200.0,200,320.925307
200.0,200,321.781148
164.0,164,322.480464
200.0,200,323.334039
200.0,200,324.188619
200.0,200,325.04151
199.0,199,325.895957
200.0,200,326.748428
200.0,200,327.603291
200.0,200,328.457548
200.0,200,329.311255
