# {"t_start": 1587332344.1616411, "env_id": "CartPole-v0"} 
r,l,t
17.0,17,13.518847
37.0,37,13.556589
17.0,17,13.572206
22.0,22,13.592317
11.0,11,13.603343
29.0,29,13.629904
20.0,20,13.648071
29.0,29,13.680214
21.0,21,13.700997
25.0,25,13.739274
25.0,25,13.766889
20.0,20,13.785828
11.0,11,13.79639
13.0,13,13.807452
16.0,16,13.821076
34.0,34,13.850213
12.0,12,13.860751
43.0,43,13.900694
31.0,31,13.931485
42.0,42,13.970553
32.0,32,13.999334
55.0,55,14.050131
14.0,14,14.063413
15.0,15,14.077422
14.0,14,14.090122
16.0,16,14.104693
15.0,15,14.117712
19.0,19,14.133721
13.0,13,14.145362
24.0,24,14.172147
53.0,53,14.215972
38.0,38,14.24434
21.0,21,14.260068
35.0,35,14.286046
11.0,11,14.294662
21.0,21,14.31177
24.0,24,14.333421
20.0,20,14.349477
82.0,82,14.448146
21.0,21,14.468474
24.0,24,14.491717
25.0,25,14.518055
24.0,24,14.540649
28.0,28,14.566705
24.0,24,14.589738
24.0,24,14.612344
33.0,33,14.648916
35.0,35,14.688838
10.0,10,14.701285
31.0,31,14.746129
14.0,14,14.763752
14.0,14,14.780394
20.0,20,14.80231
29.0,29,14.832073
11.0,11,14.841617
27.0,27,14.866115
11.0,11,14.876789
12.0,12,14.888654
32.0,32,14.91873
10.0,10,14.931437
11.0,11,14.941744
16.0,16,14.956834
11.0,11,14.96723
38.0,38,15.001258
15.0,15,15.015752
14.0,14,15.028997
26.0,26,15.053441
11.0,11,15.063487
14.0,14,15.075997
15.0,15,15.089442
34.0,34,15.121568
13.0,13,15.132929
30.0,30,15.164547
33.0,33,15.198982
11.0,11,15.209427
26.0,26,15.235681
17.0,17,15.253655
15.0,15,15.269269
11.0,11,15.280251
15.0,15,15.294691
22.0,22,15.313705
26.0,26,15.334131
19.0,19,15.352643
13.0,13,15.364528
31.0,31,15.389242
23.0,23,15.414916
13.0,13,15.427065
36.0,36,15.460102
17.0,17,15.475619
43.0,43,15.514763
17.0,17,15.530779
14.0,14,15.543473
19.0,19,15.569607
13.0,13,15.582067
21.0,21,15.602413
16.0,16,15.617951
45.0,45,15.665377
11.0,11,15.676268
12.0,12,15.687972
26.0,26,15.712575
12.0,12,15.72473
30.0,30,15.753768
14.0,14,15.766825
15.0,15,15.780495
25.0,25,15.803502
42.0,42,15.843457
15.0,15,15.85792
18.0,18,15.875313
28.0,28,15.902392
15.0,15,15.920968
15.0,15,15.935783
44.0,44,15.977541
21.0,21,15.996692
10.0,10,16.005442
13.0,13,16.01694
22.0,22,16.038559
17.0,17,16.055882
18.0,18,16.073115
33.0,33,16.105613
19.0,19,16.124648
25.0,25,16.149705
17.0,17,16.170633
12.0,12,16.182557
14.0,14,16.196515
20.0,20,16.214967
25.0,25,16.237634
11.0,11,16.248121
19.0,19,16.26704
19.0,19,16.287222
15.0,15,16.300997
13.0,13,16.313108
12.0,12,16.325308
18.0,18,16.342671
31.0,31,16.372233
20.0,20,16.39132
49.0,49,16.442713
15.0,15,16.456767
9.0,9,16.465749
13.0,13,16.479028
48.0,48,16.523399
15.0,15,16.537203
15.0,15,16.5504
17.0,17,16.565282
12.0,12,16.576868
27.0,27,16.60205
11.0,11,16.612857
30.0,30,16.641259
23.0,23,16.668839
38.0,38,16.703666
33.0,33,16.73542
23.0,23,16.755371
9.0,9,16.76444
13.0,13,16.778466
11.0,11,16.78883
17.0,17,16.80506
11.0,11,16.814966
16.0,16,16.829858
24.0,24,16.853696
18.0,18,16.87026
72.0,72,16.944579
15.0,15,16.959139
12.0,12,16.969408
13.0,13,16.982252
40.0,40,17.020286
12.0,12,17.031417
21.0,21,17.051966
11.0,11,17.063586
30.0,30,17.090904
30.0,30,17.115808
17.0,17,17.131251
25.0,25,17.158678
15.0,15,17.174263
15.0,15,17.189179
24.0,24,17.212579
13.0,13,17.223451
19.0,19,17.24113
14.0,14,17.253756
18.0,18,17.270478
29.0,29,17.298507
37.0,37,17.334063
13.0,13,17.344899
14.0,14,17.358634
10.0,10,17.368592
48.0,48,17.420765
14.0,14,17.433368
25.0,25,17.456481
29.0,29,17.48423
25.0,25,17.508617
24.0,24,17.532081
40.0,40,17.568224
14.0,14,17.586213
23.0,23,17.609087
10.0,10,17.618438
18.0,18,17.636173
32.0,32,17.670823
30.0,30,17.698752
10.0,10,17.708257
35.0,35,17.74134
25.0,25,17.766393
23.0,23,17.789571
14.0,14,17.802746
29.0,29,17.829515
10.0,10,17.839441
20.0,20,17.856762
15.0,15,17.871801
24.0,24,17.894944
11.0,11,17.90978
20.0,20,17.928999
31.0,31,17.958109
14.0,14,17.969484
12.0,12,17.9824
11.0,11,17.992888
45.0,45,18.036856
19.0,19,18.055573
24.0,24,18.079317
24.0,24,18.102211
9.0,9,18.109679
71.0,71,18.181463
13.0,13,18.19351
12.0,12,18.205757
46.0,46,18.251949
28.0,28,18.280433
29.0,29,18.307642
12.0,12,18.319734
63.0,63,18.383221
32.0,32,18.418666
16.0,16,18.43487
15.0,15,18.450155
60.0,60,18.509876
11.0,11,18.520344
13.0,13,18.532798
24.0,24,18.556579
11.0,11,18.567584
13.0,13,18.580252
24.0,24,18.604479
32.0,32,18.637074
21.0,21,18.656801
19.0,19,18.678756
11.0,11,18.689822
21.0,21,18.707796
22.0,22,18.728995
29.0,29,18.75497
22.0,22,18.774945
29.0,29,18.801777
20.0,20,18.821173
11.0,11,18.832399
13.0,13,18.845762
15.0,15,18.860281
21.0,21,18.880451
40.0,40,18.921608
12.0,12,18.933702
12.0,12,18.944019
25.0,25,18.964304
17.0,17,18.98124
16.0,16,18.996542
45.0,45,19.036248
34.0,34,19.07
15.0,15,19.083113
17.0,17,19.098214
74.0,74,19.174573
14.0,14,19.188973
35.0,35,19.223948
11.0,11,19.234626
17.0,17,19.251406
15.0,15,19.267283
21.0,21,19.286097
11.0,11,19.296512
19.0,19,19.315674
16.0,16,19.330442
51.0,51,19.379475
34.0,34,19.416044
14.0,14,19.428855
17.0,17,19.445099
14.0,14,19.458714
23.0,23,19.479047
20.0,20,19.499368
31.0,31,19.529653
29.0,29,19.556566
15.0,15,19.571589
17.0,17,19.586837
43.0,43,19.633995
20.0,20,19.649538
19.0,19,19.672191
9.0,9,19.680682
22.0,22,19.702395
16.0,16,19.715375
10.0,10,19.723193
23.0,23,19.744791
14.0,14,19.757893
21.0,21,19.778398
11.0,11,19.790049
44.0,44,19.830615
12.0,12,19.841451
16.0,16,19.856234
49.0,49,19.907906
25.0,25,19.932984
84.0,84,20.012327
13.0,13,20.024791
32.0,32,20.057757
21.0,21,20.078652
24.0,24,20.101625
38.0,38,20.138891
23.0,23,20.164665
20.0,20,20.19886
19.0,19,20.216695
15.0,15,20.231626
12.0,12,20.242917
21.0,21,20.262184
27.0,27,20.289406
16.0,16,20.305829
13.0,13,20.319202
11.0,11,20.32997
12.0,12,20.341602
23.0,23,20.364722
44.0,44,20.417519
20.0,20,20.440541
20.0,20,20.460973
30.0,30,20.490862
23.0,23,20.513852
15.0,15,20.528477
29.0,29,20.557254
13.0,13,20.57017
26.0,26,20.594949
32.0,32,20.627172
11.0,11,20.638211
14.0,14,20.651212
29.0,29,20.678942
15.0,15,20.697465
16.0,16,20.71327
21.0,21,20.732911
49.0,49,20.778449
19.0,19,20.796226
10.0,10,20.80498
43.0,43,20.845579
31.0,31,20.87553
36.0,36,20.909642
16.0,16,20.925375
14.0,14,20.941998
26.0,26,20.965603
18.0,18,20.983552
14.0,14,20.998505
15.0,15,21.013724
12.0,12,21.025975
16.0,16,21.040643
14.0,14,21.057271
13.0,13,21.070375
29.0,29,21.09671
14.0,14,21.110325
45.0,45,21.152624
22.0,22,21.173791
13.0,13,21.191135
18.0,18,21.208249
16.0,16,21.222261
11.0,11,21.232828
31.0,31,21.261462
13.0,13,21.274069
13.0,13,21.28725
32.0,32,21.318184
16.0,16,21.334945
29.0,29,21.36151
18.0,18,21.379214
58.0,58,21.440168
13.0,13,21.453458
20.0,20,21.472984
16.0,16,21.48972
29.0,29,21.519695
16.0,16,21.535038
21.0,21,21.556163
25.0,25,21.580642
12.0,12,21.592562
12.0,12,21.60429
10.0,10,21.613735
21.0,21,21.640292
24.0,24,21.663379
9.0,9,21.672587
13.0,13,21.685019
36.0,36,21.724672
16.0,16,21.74015
14.0,14,21.751807
12.0,12,21.76331
12.0,12,21.77522
33.0,33,21.805937
19.0,19,21.824248
11.0,11,21.835575
16.0,16,21.850894
14.0,14,21.864298
12.0,12,21.874398
19.0,19,21.893141
27.0,27,21.9227
18.0,18,21.939896
11.0,11,21.953565
26.0,26,21.978088
46.0,46,22.020663
16.0,16,22.036361
