# {"t_start": 1587195005.3723834, "env_id": "Acrobot-v1"} 
r,l,t
-120.0,121,291.387424
-81.0,82,291.758397
-111.0,112,292.263776
-71.0,72,292.589223
-62.0,63,292.874318
-71.0,72,293.198903
-88.0,89,293.60247
-62.0,63,293.887363
-70.0,71,294.20751
-104.0,105,294.683641
-71.0,72,295.012933
-69.0,70,295.332914
-78.0,79,295.693735
-63.0,64,295.986635
-70.0,71,296.311303
-79.0,80,296.676027
-93.0,94,297.105272
-72.0,73,297.439393
-103.0,104,297.914634
-80.0,81,298.284648
-72.0,73,298.617038
-72.0,73,298.950645
-112.0,113,299.466431
-72.0,73,299.799366
-75.0,76,300.145813
-64.0,65,300.441194
-86.0,87,300.841526
-97.0,98,301.29154
-78.0,79,301.652759
-83.0,84,302.03382
-93.0,94,302.461509
-85.0,86,302.853685
-70.0,71,303.179866
-78.0,79,303.53968
-104.0,105,304.017211
-68.0,69,304.331591
-62.0,63,304.619182
-69.0,70,304.937805
-79.0,80,305.304179
-75.0,76,305.650013
-81.0,82,306.022707
-62.0,63,306.308458
-62.0,63,306.595387
-104.0,105,307.071805
-117.0,118,307.608682
-90.0,91,308.020265
-71.0,72,308.344789
-71.0,72,308.670327
-68.0,69,308.985769
-128.0,129,309.570055
-100.0,101,310.026253
-77.0,78,310.377602
-97.0,98,310.819801
-71.0,72,311.146701
-87.0,88,311.543861
-87.0,88,311.944517
-64.0,65,312.237498
-80.0,81,312.603493
-87.0,88,313.001329
-64.0,65,313.295354
-72.0,73,313.628555
-62.0,63,313.913759
-72.0,73,314.243582
-96.0,97,314.682556
-93.0,94,315.112891
-62.0,63,315.398623
-118.0,119,315.935758
-72.0,73,316.268442
-64.0,65,316.561581
-85.0,86,316.950228
-71.0,72,317.276812
-80.0,81,317.641273
-79.0,80,318.002885
-62.0,63,318.287995
-68.0,69,318.599865
-82.0,83,318.976686
-83.0,84,319.357059
-99.0,100,319.808021
-68.0,69,320.119455
-67.0,68,320.427609
-76.0,77,320.77589
-81.0,82,321.14866
-73.0,74,321.482717
-68.0,69,321.795742
-62.0,63,322.080017
-75.0,76,322.423523
-96.0,97,322.86406
-101.0,102,323.325637
-71.0,72,323.651477
-89.0,90,324.058023
-69.0,70,324.374353
-87.0,88,324.771988
-89.0,90,325.179639
-73.0,74,325.513904
-77.0,78,325.866693
-71.0,72,326.192549
-63.0,64,326.481113
-71.0,72,326.80749
-79.0,80,327.168956
-71.0,72,327.494618
-92.0,93,327.91465
-86.0,87,328.30725
-71.0,72,328.632334
-64.0,65,328.92635
-63.0,64,329.21654
-82.0,83,329.591316
-86.0,87,329.985055
-86.0,87,330.376805
-75.0,76,330.721322
-69.0,70,331.037308
-63.0,64,331.326063
-90.0,91,331.736645
-86.0,87,332.129664
-64.0,65,332.424005
-61.0,62,332.704203
-70.0,71,333.025073
-68.0,69,333.337585
-61.0,62,333.617353
-62.0,63,333.902719
-82.0,83,334.277557
-60.0,61,334.563703
-61.0,62,334.844284
-97.0,98,335.286162
-68.0,69,335.598296
-99.0,100,336.049708
-78.0,79,336.407399
-76.0,77,336.757443
-62.0,63,337.041162
-101.0,102,337.502473
-71.0,72,337.827702
-89.0,90,338.235055
-69.0,70,338.551807
-78.0,79,338.909686
-78.0,79,339.267292
-64.0,65,339.561016
-74.0,75,339.900421
-96.0,97,340.338852
-86.0,87,340.734093
-62.0,63,341.018081
-62.0,63,341.302515
-63.0,64,341.590964
-70.0,71,341.912414
-81.0,82,342.28366
-72.0,73,342.61549
-87.0,88,343.011746
-63.0,64,343.301327
-90.0,91,343.712979
-75.0,76,344.055967
-63.0,64,344.347041
-69.0,70,344.663507
-64.0,65,344.956304
-71.0,72,345.281774
-103.0,104,345.752314
-106.0,107,346.236574
-96.0,97,346.676495
-91.0,92,347.091593
-100.0,101,347.54812
-69.0,70,347.863683
-71.0,72,348.189573
-81.0,82,348.561582
-84.0,85,348.943941
-69.0,70,349.259638
-71.0,72,349.585239
-94.0,95,350.018042
-83.0,84,350.398514
-68.0,69,350.711757
-68.0,69,351.02321
-66.0,67,351.325603
-66.0,67,351.629107
-74.0,75,351.968773
-80.0,81,352.335407
-74.0,75,352.675064
-111.0,112,353.180847
-63.0,64,353.470093
-74.0,75,353.807785
-77.0,78,354.161071
-70.0,71,354.482177
-68.0,69,354.793224
-62.0,63,355.078852
-65.0,66,355.377328
-64.0,65,355.670325
-88.0,89,356.073529
-76.0,77,356.421642
-62.0,63,356.705553
-62.0,63,356.990558
-62.0,63,357.275783
-71.0,72,357.599832
-72.0,73,357.929738
-70.0,71,358.251455
-80.0,81,358.617166
-72.0,73,358.946681
-71.0,72,359.272742
-86.0,87,359.663849
-145.0,146,360.328004
-73.0,74,360.661064
-89.0,90,361.067804
-80.0,81,361.433309
-76.0,77,361.780919
-63.0,64,362.07015
-78.0,79,362.426284
-86.0,87,362.81881
-62.0,63,363.102049
-98.0,99,363.548461
-76.0,77,363.898315
-76.0,77,364.246805
-79.0,80,364.608231
-62.0,63,364.892485
-69.0,70,365.208782
-74.0,75,365.546585
-83.0,84,365.927375
-67.0,68,366.234951
-110.0,111,366.736182
-73.0,74,367.07067
-63.0,64,367.358862
-71.0,72,367.685321
-71.0,72,368.011689
-73.0,74,368.344988
-121.0,122,368.895464
-62.0,63,369.180611
-71.0,72,369.506501
-71.0,72,369.83215
-62.0,63,370.117265
-71.0,72,370.441556
-77.0,78,370.797517
-68.0,69,371.109039
-63.0,64,371.397603
-73.0,74,371.733111
-75.0,76,372.080384
-72.0,73,372.410388
-71.0,72,372.735664
-77.0,78,373.089361
-68.0,69,373.401444
-76.0,77,373.749555
-63.0,64,374.039031
-68.0,69,374.350906
-63.0,64,374.639767
-70.0,71,374.960558
-69.0,70,375.276618
-67.0,68,375.585443
-68.0,69,375.897384
-86.0,87,376.289279
-60.0,61,376.564426
-72.0,73,376.894547
-69.0,70,377.209735
-70.0,71,377.532012
-93.0,94,377.956812
-64.0,65,378.249944
-85.0,86,378.638734
-75.0,76,378.982125
-76.0,77,379.333291
-85.0,86,379.731315
-70.0,71,380.051353
-72.0,73,380.381129
-67.0,68,380.688023
-77.0,78,381.040554
-73.0,74,381.374921
-85.0,86,381.764536
-80.0,81,382.130148
-68.0,69,382.442158
-71.0,72,382.768002
-85.0,86,383.156118
-79.0,80,383.518759
-95.0,96,383.953219
-102.0,103,384.419327
-85.0,86,384.808057
-70.0,71,385.129328
-102.0,103,385.5959
-68.0,69,385.90685
-94.0,95,386.336099
-69.0,70,386.653058
-106.0,107,387.136284
-70.0,71,387.457552
-96.0,97,387.895284
-87.0,88,388.297005
-62.0,63,388.582411
-100.0,101,389.038963
-85.0,86,389.427582
-66.0,67,389.730917
-70.0,71,390.051577
-60.0,61,390.326304
-67.0,68,390.634197
-61.0,62,390.913746
-71.0,72,391.240234
-75.0,76,391.583906
-62.0,63,391.867541
-92.0,93,392.286928
-85.0,86,392.67589
-95.0,96,393.109241
-70.0,71,393.431728
-62.0,63,393.715144
-70.0,71,394.03587
-71.0,72,394.359623
-70.0,71,394.68083
-70.0,71,395.00135
-63.0,64,395.290852
-86.0,87,395.684126
-84.0,85,396.067605
-63.0,64,396.357118
-74.0,75,396.694194
-66.0,67,396.996451
-71.0,72,397.322552
-88.0,89,397.723609
-74.0,75,398.062925
-85.0,86,398.451658
-63.0,64,398.74001
-96.0,97,399.179096
-71.0,72,399.503983
-63.0,64,399.792495
-81.0,82,400.162462
-89.0,90,400.568473
-63.0,64,400.85722
-95.0,96,401.291538
-78.0,79,401.646896
-70.0,71,401.968158
-85.0,86,402.356253
-90.0,91,402.771252
-62.0,63,403.056142
-63.0,64,403.345325
-62.0,63,403.628485
-71.0,72,403.954287
-71.0,72,404.279695
-72.0,73,404.608324
-110.0,111,405.110353
-101.0,102,405.570864
-104.0,105,406.043602
-62.0,63,406.328966
-69.0,70,406.645142
-62.0,63,406.930071
-86.0,87,407.325844
-62.0,63,407.611204
-62.0,63,407.894685
-71.0,72,408.22033
-112.0,113,408.730891
-62.0,63,409.016074
-63.0,64,409.305947
-78.0,79,409.663211
-86.0,87,410.056321
-71.0,72,410.380888
-91.0,92,410.797631
-63.0,64,411.08794
-62.0,63,411.37379
-80.0,81,411.740253
-72.0,73,412.072785
-72.0,73,412.403087
-99.0,100,412.857675
-64.0,65,413.156476
-101.0,102,413.619318
-71.0,72,413.946249
-76.0,77,414.295035
-62.0,63,414.58159
-70.0,71,414.905631
-75.0,76,415.249865
-88.0,89,415.653209
-69.0,70,415.975453
-69.0,70,416.292411
-86.0,87,416.689335
-70.0,71,417.011699
-70.0,71,417.333429
-83.0,84,417.714368
-83.0,84,418.09523
-72.0,73,418.42714
-69.0,70,418.745413
-102.0,103,419.213298
-69.0,70,419.531628
-70.0,71,419.855334
-70.0,71,420.177158
-69.0,70,420.497268
-68.0,69,420.811135
-97.0,98,421.256673
-70.0,71,421.578249
-67.0,68,421.88742
-62.0,63,422.172989
-91.0,92,422.591924
-79.0,80,422.956462
-91.0,92,423.374616
-95.0,96,423.810091
-99.0,100,424.263223
-69.0,70,424.581233
-62.0,63,424.86692
