# {"env_id": "Acrobot-v1", "t_start": 1587192015.0094283} 
r,l,t
-113.0,114,386.052889
-84.0,85,386.441846
-63.0,64,386.734512
-108.0,109,387.232533
-100.0,101,387.695811
-86.0,87,388.092523
-76.0,77,388.44496
-63.0,64,388.738165
-86.0,87,389.136074
-92.0,93,389.56106
-69.0,70,389.881057
-75.0,76,390.229031
-69.0,70,390.548453
-78.0,79,390.909117
-71.0,72,391.238107
-105.0,106,391.723475
-120.0,121,392.275944
-96.0,97,392.719837
-83.0,84,393.10454
-91.0,92,393.526375
-66.0,67,393.832822
-133.0,134,394.444949
-71.0,72,394.775224
-83.0,84,395.15982
-75.0,76,395.509352
-65.0,66,395.810202
-81.0,82,396.185231
-87.0,88,396.587746
-79.0,80,396.953438
-93.0,94,397.383016
-67.0,68,397.694914
-96.0,97,398.137943
-70.0,71,398.463705
-90.0,91,398.879797
-73.0,74,399.218622
-81.0,82,399.593849
-75.0,76,399.941716
-124.0,125,400.513932
-75.0,76,400.862039
-183.0,184,401.702409
-97.0,98,402.15118
-72.0,73,402.485463
-76.0,77,402.837494
-90.0,91,403.253428
-82.0,83,403.633547
-117.0,118,404.172816
-75.0,76,404.520906
-76.0,77,404.873456
-89.0,90,405.285907
-70.0,71,405.609724
-61.0,62,405.893666
-72.0,73,406.227423
-102.0,103,406.698432
-69.0,70,407.018534
-90.0,91,407.434487
-70.0,71,407.767805
-95.0,96,408.207828
-96.0,97,408.651228
-68.0,69,408.966936
-75.0,76,409.314952
-92.0,93,409.739914
-73.0,74,410.077914
-66.0,67,410.38471
-75.0,76,410.734969
-67.0,68,411.046375
-82.0,83,411.426168
-77.0,78,411.784094
-70.0,71,412.109779
-72.0,73,412.443554
-118.0,119,412.988389
-71.0,72,413.31848
-88.0,89,413.725695
-99.0,100,414.184161
-95.0,96,414.623626
-75.0,76,414.971346
-93.0,94,415.401302
-72.0,73,415.735718
-103.0,104,416.211766
-71.0,72,416.545606
-115.0,116,417.077333
-86.0,87,417.47542
-185.0,186,418.325899
-84.0,85,418.715559
-62.0,63,419.00411
-115.0,116,419.534967
-95.0,96,419.974439
-69.0,70,420.293849
-68.0,69,420.610772
-166.0,167,421.377022
-67.0,68,421.68729
-80.0,81,422.058225
-103.0,104,422.538391
-78.0,79,422.900816
-69.0,70,423.219869
-75.0,76,423.567284
-89.0,90,423.980016
-78.0,79,424.341315
-94.0,95,424.777309
-89.0,90,425.187703
-70.0,71,425.512809
-70.0,71,425.837793
-74.0,75,426.180212
-71.0,72,426.510713
-62.0,63,426.799057
-65.0,66,427.100464
-69.0,70,427.42024
-69.0,70,427.740517
-61.0,62,428.022781
-109.0,110,428.526918
-71.0,72,428.856163
-69.0,70,429.177135
-69.0,70,429.496132
-70.0,71,429.821097
-68.0,69,430.137642
-77.0,78,430.49472
-84.0,85,430.883815
-78.0,79,431.245492
-63.0,64,431.537255
-69.0,70,431.857927
-86.0,87,432.256438
-121.0,122,432.816473
-63.0,64,433.110068
-100.0,101,433.572138
-95.0,96,434.009824
-98.0,99,434.463603
-107.0,108,434.957243
-77.0,78,435.31424
-85.0,86,435.711526
-61.0,62,435.99502
-68.0,69,436.31095
-91.0,92,436.73142
-79.0,80,437.097706
-136.0,137,437.723681
-85.0,86,438.117048
-70.0,71,438.443697
